sample_index,candidate_id,corpus,problem_id,netlist_path,parse_status,node_count,edge_count,net_count,max_level,unresolved_cycle_nodes,family_inv,family_buf,family_nand,family_nor,family_and,family_or,family_xor,family_xnor,family_aoi,family_oai,family_mux,family_dff,family_latch,family_add,family_other
628,0e27eca7-d6bb-4885-89b7-cac77e561208,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g/Gen0/Prob029_m2014_q4g_initial_sample4.syn.v,parsed,2,1,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
629,2b454716-3dd8-451b-8629-3b74f23804de,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g/Gen0/Prob029_m2014_q4g_initial_sample9.syn.v,parsed,2,1,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
630,394bf84c-e184-4b5a-b12b-3b2163f714bb,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g/Gen0/Prob029_m2014_q4g_initial_sample6.syn.v,parsed,2,1,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
631,3983ed6b-47b9-4e7e-8e29-90cc3b004af7,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g/Gen0/Prob029_m2014_q4g_initial_sample5.syn.v,parsed,2,1,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
632,99a49dc2-08f1-45ec-aead-6fe0c5bf1343,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g/Gen0/Prob029_m2014_q4g_initial_sample8.syn.v,parsed,2,1,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
633,16ee5146-5b81-4137-a32b-f0b522b02b94,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255/Gen0/Prob030_popcount255_initial_sample8.syn.v,parsed,639,939,1186,38,0,331,0,0,0,2,0,1,7,4,2,0,0,0,292,0
634,27976061-d0e9-4ffa-a40e-5a7f1de841f7,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255/Gen0/Prob030_popcount255_initial_sample4.syn.v,parsed,616,910,1162,32,0,315,0,1,0,0,0,0,5,2,2,0,0,0,291,0
635,adb4dca4-2ae6-4a61-a52b-fe1f6f916041,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255/Gen0/Prob030_popcount255_initial_sample3.syn.v,parsed,637,939,1191,40,0,323,0,0,0,1,0,1,8,3,2,0,0,0,299,0
636,e40bdd42-c3fb-4114-87d5-a49bbb0151e9,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255/Gen0/Prob030_popcount255_initial_sample10.syn.v,parsed,678,1000,1242,43,0,343,0,0,0,1,0,4,10,5,6,0,0,0,309,0
637,eea5dd2a-b27f-4e7c-922e-d0cfedc308bc,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255/Gen0/Prob030_popcount255_initial_sample2.syn.v,parsed,579,855,1111,29,0,293,0,1,0,0,0,1,3,2,2,0,0,0,277,0
638,fee09ff1-2a92-4659-bc3f-c8928498d8b2,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255/Gen0/Prob030_popcount255_initial_sample6.syn.v,parsed,616,910,1162,32,0,315,0,1,0,0,0,0,5,2,2,0,0,0,291,0
639,2b0c3ea4-b372-48b0-97cb-63ca584a3c6b,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff/Gen0/Prob031_dff_initial_sample1.syn.v,parsed,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
640,303cf5f6-ee83-4e19-b782-91d05f8f4183,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff/Gen0/Prob031_dff_initial_sample2.syn.v,parsed,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
641,30a71568-fea7-40d0-b906-b6a5dee1fcaa,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff/Gen0/Prob031_dff_initial_sample7.syn.v,parsed,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
642,34f94328-3368-4992-a096-6d5df18e55c0,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff/Gen0/Prob031_dff_initial_sample10.syn.v,parsed,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
643,702640f6-e7c5-4268-b164-cecb1fb96151,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff/Gen0/Prob031_dff_initial_sample6.syn.v,parsed,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
644,a184646c-fafe-45ae-af05-9915e17dcb4d,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff/Gen0/Prob031_dff_initial_sample9.syn.v,parsed,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
645,0469d56e-e38b-468a-97c6-b8f83eda389d,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0/Gen0/Prob032_vector0_initial_sample10.syn.v,parsed,6,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
646,1ba10ccb-7074-4a0e-95be-7b8abd95bdee,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0/Gen0/Prob032_vector0_initial_sample6.syn.v,parsed,6,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1c5250e5-0983-47d0-a5e7-0a4722774c01,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0/Gen0/Prob032_vector0_initial_sample9.syn.v,parsed,6,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
648,2a60f087-504d-466f-9482-f40d55b4eb30,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0/Gen0/Prob032_vector0_initial_sample2.syn.v,parsed,6,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
649,52cd130d-9e25-42d1-934c-cbe5b6acb97a,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0/Gen0/Prob032_vector0_initial_sample5.syn.v,parsed,6,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
650,6f7be9e0-3002-4ec3-ac3b-ce5d4d0af10b,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0/Gen0/Prob032_vector0_initial_sample7.syn.v,parsed,6,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1d127c2b-ebc3-4ca6-aeb7-dad8e6443ef9,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c/Gen0/Prob033_ece241_2014_q1c_initial_sample8.syn.v,parsed,30,35,57,6,0,9,1,1,0,1,0,1,2,2,1,1,0,0,11,0
652,290f6745-dc24-4c36-a522-7fb6c2059104,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c/Gen0/Prob033_ece241_2014_q1c_initial_sample10.syn.v,parsed,29,34,56,6,0,9,0,1,0,1,0,1,2,2,1,1,0,0,11,0
653,38635a3c-edd8-4a29-ba9c-cba5c989d947,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c/Gen0/Prob033_ece241_2014_q1c_initial_sample7.syn.v,parsed,29,34,56,6,0,9,0,1,0,1,0,1,2,2,1,1,0,0,11,0
654,743f74d5-524d-44f0-83d9-a48ed9bc0ad5,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c/Gen0/Prob033_ece241_2014_q1c_initial_sample4.syn.v,parsed,29,34,56,6,0,9,0,1,0,1,0,1,2,2,1,1,0,0,11,0
655,b5e8bffc-8edc-42aa-aa8c-36741bd5eb87,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c/Gen0/Prob033_ece241_2014_q1c_initial_sample9.syn.v,parsed,29,34,56,6,0,9,0,1,0,1,0,1,2,2,1,1,0,0,11,0
656,b6228659-a4cb-4d11-939c-d73322dd5631,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c/Gen0/Prob033_ece241_2014_q1c_initial_sample6.syn.v,parsed,29,34,56,6,0,9,0,1,0,1,0,1,2,2,1,1,0,0,11,0
657,10d4fd91-3985-4837-b3dd-3de15122e554,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10/Gen0/Prob035_count1to10_initial_sample2.syn.v,parsed,18,31,27,0,18,4,0,1,3,0,1,0,0,1,1,0,4,0,3,0
658,152b4fc0-e577-430c-a944-a2bad0f23649,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10/Gen0/Prob035_count1to10_initial_sample5.syn.v,parsed,18,31,27,0,18,4,0,1,3,0,1,0,0,1,1,0,4,0,3,0
659,1f08d7a0-b968-425e-a310-1e0b9c27d330,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10/Gen0/Prob035_count1to10_initial_sample3.syn.v,parsed,18,31,27,0,18,4,0,1,3,0,1,0,0,1,1,0,4,0,3,0
660,24d2cc51-ae51-4ba0-b011-e14285a6d274,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10/Gen0/Prob035_count1to10_initial_sample4.syn.v,parsed,18,31,27,0,18,4,0,1,3,0,1,0,0,1,1,0,4,0,3,0
661,410f5431-7a17-40fb-9984-6391d8a26832,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10/Gen0/Prob035_count1to10_initial_sample9.syn.v,parsed,24,43,33,1,23,4,1,2,3,1,1,0,0,2,2,1,4,0,3,0
662,7141ea6e-0cbd-4570-b0df-50190db32b71,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10/Gen0/Prob035_count1to10_initial_sample1.syn.v,parsed,18,31,27,0,18,4,0,1,3,0,1,0,0,1,1,0,4,0,3,0
663,07b61bf5-1a8b-428d-8e80-2f14facdaf2d,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer/Gen0/Prob036_ringer_initial_sample2.syn.v,parsed,3,1,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
664,0d5120e5-ede5-47cf-936c-0f66b21eb766,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer/Gen0/Prob036_ringer_initial_sample3.syn.v,parsed,3,1,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
665,1264a09c-1a11-4720-bb86-3cfab8cb8e33,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer/Gen0/Prob036_ringer_initial_sample6.syn.v,parsed,3,1,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
666,67d45c89-ed54-42ff-a6c4-86e100a81556,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer/Gen0/Prob036_ringer_initial_sample1.syn.v,parsed,3,1,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
667,6d96c5d3-1b2d-44f6-bf61-a805fe9658c9,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer/Gen0/Prob036_ringer_initial_sample4.syn.v,parsed,3,1,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
668,73de95df-9493-497b-8c01-e01765a21acd,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer/Gen0/Prob036_ringer_initial_sample10.syn.v,parsed,3,1,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
669,2efdaf48-e897-49de-9f3e-5f6f3548f64f,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k/Gen0/Prob037_review2015_count1k_initial_sample6.syn.v,parsed,45,87,62,1,44,6,1,4,13,1,1,0,4,0,0,0,10,0,5,0
670,3505f765-c594-44d7-9ba0-cc61b867d355,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k/Gen0/Prob037_review2015_count1k_initial_sample10.syn.v,parsed,45,87,62,1,44,6,1,4,13,1,1,0,4,0,0,0,10,0,5,0
671,3733d794-36a4-4a7b-bd8b-90b78d0c4fa3,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k/Gen0/Prob037_review2015_count1k_initial_sample1.syn.v,parsed,45,87,62,1,44,6,1,4,13,1,1,0,4,0,0,0,10,0,5,0
672,3ede77f8-fb83-4da2-9f77-686f49287cb1,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k/Gen0/Prob037_review2015_count1k_initial_sample5.syn.v,parsed,45,87,62,1,44,6,1,4,13,1,1,0,4,0,0,0,10,0,5,0
673,5fc8c4cf-f7fc-4914-91c2-bc4d9dc41cc4,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k/Gen0/Prob037_review2015_count1k_initial_sample3.syn.v,parsed,45,87,62,1,44,6,1,4,13,1,1,0,4,0,0,0,10,0,5,0
674,6fece718-0c1d-4ae7-89bf-fe3b117eb3cd,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k/Gen0/Prob037_review2015_count1k_initial_sample4.syn.v,parsed,45,87,62,1,44,6,1,4,13,1,1,0,4,0,0,0,10,0,5,0
675,2cba884a-c2bf-4e0b-b2db-540f1fe64093,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15/Gen0/Prob038_count15_initial_sample6.syn.v,parsed,14,17,22,0,14,3,0,0,4,0,0,0,1,0,0,0,4,0,2,0
676,4e01603d-415a-4264-b35d-54cbeda8f381,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15/Gen0/Prob038_count15_initial_sample7.syn.v,parsed,14,17,22,0,14,3,0,0,4,0,0,0,1,0,0,0,4,0,2,0
677,92d416b6-cb53-49fc-a252-d43b2519608c,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15/Gen0/Prob038_count15_initial_sample5.syn.v,parsed,14,17,22,0,14,3,0,0,4,0,0,0,1,0,0,0,4,0,2,0
678,a5e7439e-6f6f-4ae3-b2e8-88389136359e,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15/Gen0/Prob038_count15_initial_sample2.syn.v,parsed,14,17,22,0,14,3,0,0,4,0,0,0,1,0,0,0,4,0,2,0
679,b836bb67-5cce-4fd3-9f2f-d458fcc3214e,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15/Gen0/Prob038_count15_initial_sample10.syn.v,parsed,14,17,22,0,14,3,0,0,4,0,0,0,1,0,0,0,4,0,2,0
680,bdcf26cf-9760-47b5-a2a2-ec4df9769d31,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15/Gen0/Prob038_count15_initial_sample3.syn.v,parsed,14,17,22,0,14,3,0,0,4,0,0,0,1,0,0,0,4,0,2,0
681,583aa3e8-1e67-4c7d-a426-0e7cc1a65177,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if/Gen0/Prob039_always_if_initial_sample9.syn.v,parsed,3,1,7,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
682,d57aa968-a8c4-4a25-be1a-9051c9a2d6b3,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if/Gen0/Prob039_always_if_initial_sample1.syn.v,parsed,3,1,7,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
683,0363b6b2-5272-45e9-ae4e-91f992953a1c,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if/Gen1/Prob039_always_if_M-R_sample3.syn.v,parsed,3,1,7,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
684,46f857e9-d685-433d-9458-04cacee14837,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if/Gen1/Prob039_always_if_M-R_sample9.syn.v,parsed,3,1,7,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
685,538bba68-f57d-442c-bea6-7b75716c4132,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if/Gen1/Prob039_always_if_M-I_sample5.syn.v,parsed,3,1,7,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
686,5a59d81f-153d-4441-a8d4-38bb6ec63745,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if/Gen1/Prob039_always_if_M-E_sample10.syn.v,parsed,3,1,7,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
687,16c26d20-507d-40b5-9872-8778d7c5d53f,aspdac2026_release,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob040_count10,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob040_count10/Gen0/Prob040_count10_initial_sample9.syn.v,parsed,19,32,28,0,19,5,0,1,4,0,0,0,0,1,1,0,4,0,3,0
